雇主id,雇主名字,provice_name,city_name,订单内容,成交金额,经度,纬度
11928602,Shanefun,江苏,枣庄,悦丽泽，教育机构LOGO设计,600,120.585316,31.298886
20027534,t_7646nszkr1,广东,湛江,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,119.296494,26.074508
20027534,t_7646nszkr1,广东,湛江,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,119.296494,26.074508
21882033,m_7345_6qze68,湖南,张家界,【心禅设计】整店装修淘宝天猫京东详情页设计宝贝描述产品介绍页,500,111.13946,29.42989
21978863,闭着眼睛看风景,河北,张家口,整合营销品牌策划企业公司网站网络策划微博微信百度百科知道文案,604,114.885951,40.767576
21917610,t_8001_IX2i6b,河北,张家口,VI设计丨vi视觉全套丨企业形象vi办公用品丨请柬名片贺卡,80,115.06543,40.60957
21939737,m_6204_h6hgj5,福建,漳州,淘宝食品主图设计,120,117.61367,24.11706
21966092,t_6925_OZ7b8m,福建,漳州,财税公司Logo设计,180,117.81802,24.44655
19097784,t_3046kqbszt,福建,漳州,类似老赖地图小程序开发,14000,119.221282,34.596544
21536031,t_1149pja61v,福建,漳州,网站定制开发/响应式网站开发/商城网站开发/移动端网站建设,500,119.306239,26.075302
14333771,穿衣服的猪,福建,漳州,【凡狼传媒】抖音长视频橱窗代运营快手直播权限运营短视频创意,30,120.699367,27.994267
20031814,t_3478dwjysu,吉林,长春,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,114.297273,35.747225
20031814,t_3478dwjysu,吉林,长春,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,114.297273,35.747225
19915163,壹空间高端设计,吉林,长春,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,115.858089,28.68316
19915163,壹空间高端设计,吉林,长春,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,115.858089,28.68316
20626988,t_8886yqz5mw,吉林,长春,我需要门头效果图设计,350,125.323542,43.817084
21927799,m_6684_jtx7vd,吉林,长春,创意教育培训企业/书籍招商手册/公司样本说明书宣传册画册设计,198,125.32635,43.90182
21645151,m_1777_dejmyw,吉林,长春,小李白商业计划书融资路演策划方案PPT可行性研究报告模式梳理,6732,125.35035,43.86401
21871612,t_0096_nVzrop,吉林,长春,我需要微信文案,400,125.35035,43.86401
21919583,m_3163_hbnb4z,吉林,长春,【新用户福利】我需要商城小程序服务,0.1,125.37429,43.86501
21919583,m_3163_hbnb4z,吉林,长春,【新用户福利】我需要0成本代理游戏服务,0.1,125.37429,43.86501
20031784,t_0804ndg8l7,湖南,长沙,小程序开发微信开发微商城微官网微信分销系统公众号微信公众平台,80,108.944269,34.264987
20031784,t_0804ndg8l7,湖南,长沙,企业网站建设网站设计网站开发网站定制网站制作网页设计公司官网,80,108.944269,34.264987
21907737,m_0725_nvdyob,湖南,长沙,【新用户福利】我需要0成本代理游戏服务,0.1,112.55749,28.25358
21860422,m_8893_rqi6wd,湖南,长沙,各个类型模板（下单前请先咨询）,5,112.55749,28.25358
21791181,m_3607_4i2e4o,湖南,长沙,我需要网站定制开发,1500,112.55749,28.25358
21875742,m_1916_t55tru,湖南,长沙,我需要宣传册设计,2100,112.55749,28.25358
21699067,m_6533_mu9rrv,湖南,长沙,8年经验LOGO设计师商标设计3个初稿满意为止,300,112.90399,27.86859
15953449,快手网络科技有限公司,湖南,长沙,3-10天！百度下拉框 相关搜索词***优化排名******,360,112.93133,28.2351
15953449,t_3390dwsu2i,湖南,长沙,3-10天！百度下拉框 相关搜索词***优化排名******,260,112.93133,28.2351
3309911,零一网络科技,湖南,长沙,我需要网站前端开发,900,112.93133,28.2351
21760317,m_1675_7p49gx,湖南,长沙,化妆品   logo  内包装  外包装盒设计,539.6,112.93133,28.2351
21701509,t_1732_cmdbjt,湖南,长沙,我需要家装设计,3168,112.93133,28.2351
21734937,m_9831_a9vqcf,湖南,长沙,我需要家装设计,2700,112.93133,28.2351
21963189,m_6981_tfr03w,湖南,长沙,长沙维途旅游有限公司logo设计,500,112.93133,28.2351
21877331,t_6585_Ppbib,湖南,长沙,餐饮教育公司店铺旅游茶饮原创logo设计,1200,112.93133,28.2351
21239362,t_0342zQmosk,湖南,长沙,我需要公众平台开发,6825,112.93133,28.2351
21900506,t_0898_Xe2lp3,湖南,长沙,教育餐饮品牌注册企业标志门店图标图文字卡通动态LOGO设计,999,112.93133,28.2351
1462289,liyi3926,湖南,长沙,我需要包装设计,900,112.938814,28.228209
20554864,t_5558ddmkt6,湖南,长沙,大数据采集/数据抓取/python/php/网站数据采集,2800,112.938814,28.228209
8582975,夔兽,湖南,长沙,网站前端切图响应式前端DIVCssH5html5移动交互开发,1500,112.938814,28.228209
8965570,陌生路上,湖南,长沙,起名取名,500,112.938814,28.228209
11249712,m_39799pejo6,湖南,长沙,包装设计,1500,112.938814,28.228209
20728593,t_9425wb394h,湖南,长沙,ppt设计美化制作公司简介/商业项目演示汇报/路演/页面定制,850,112.938814,28.228209
21950247,t_6305iadx7e,湖南,长沙,烘焙店LOGO设计,388,112.938814,28.228209
18122349,t_2876yez6vn,湖南,长沙,美工包月 美工外包 淘宝美工 设计外包 详情页设计 整店装修,3000,112.938814,28.228209
14118736,点传传媒,湖南,长沙,【逐鹿】淘宝直播运营天猫托管店铺活动策划,19.5,112.98623,28.25585
14118736,点传传媒,湖南,长沙,【逐鹿】淘宝达人运营微淘托管淘宝达人活动策划,28,112.98623,28.25585
21952543,m_4811_vmx9zk,湖南,长沙,【新用户福利】我需要0成本代理游戏服务,0.1,112.98623,28.25585
21977475,m_9009_smkydz,湖南,长沙,我需要宣传册设计,800,112.98991,28.1127
21996749,t_0642ght3xq,湖南,长沙,移动端手机网站建设/微网站搭建定制开发【三站合一】,13,113.014718,25.77051
22026564,t_8739ybgeqx,湖南,长沙,【易拉宝设计】易拉宝宣传海报、广告物料设计餐饮食品旅游培训,13,113.014718,25.77051
21995823,t_9079bea01s,湖南,长沙,宣传册设计、精美宣传画册、公司高端商务品牌画册设计-满意为止,11,113.014718,25.77051
21988231,t_9176ckdqxv,湖南,长沙,【总监操刀】微信微博原创、公众号创意营销文案策划、新媒体文案,50,113.014718,25.77051
22001215,t_8287ime8wl,湖南,长沙,【首页设计】淘宝天猫京东电商主页首页定制设计美工修图,12,113.014718,25.77051
22027655,t_8200hdhq6k,湖南,长沙,移动端手机网站建设/微网站搭建定制开发【三站合一】,13,113.014718,25.77051
22001146,t_1726pvqbfh,湖南,长沙,展台设计、展板设计、橱窗企业文化墙陈列宣传栏设计【满意为止】,10,113.014718,25.77051
21894062,t_7710orghl5,湖南,长沙,【首页设计】淘宝天猫京东电商主页首页定制设计美工修图,12,113.014718,25.77051
22038575,t_8943bemvf2,湖南,长沙,微信公众号代运营、原创图文排版、日常推文微信发文托管包月,80,113.014718,25.77051
21901941,m_9100_z5huf9,湖南,长沙,五常大米包装盒设计,1500,113.03567,28.13541
21866291,爱瓜瓜,湖南,长沙,长沙麦睛科技LOGO设计,400,113.03567,28.13541
11703246,家有小妖,湖南,长沙,企业公司品牌logo设计图文标志商标图标LOGO画册平面设计,415,113.15562,27.78525
21940964,m_5727_19ie3k,湖南,长沙,【新用户福利】我需要2019全年H5互动营销服务,0.1,113.64312,28.16375
11489724,myliyang,湖南,长沙,html页面制作 网站 页面 排版 psd转html,300,113.88311,22.55371
19121252,t_1607lteqms,湖南,长沙,如附件,2000,120.155069,30.274089
1719263,susent,广东,肇庆,包装设计包装袋设计食品包装产品包装设计特产建材医药零售百货,799,112.465091,23.047192
21870319,顺舜购,广东,肇庆,顺舜购logo设计,799,112.73416,23.32686
21443641,t_1864Mthjct,广东,肇庆,品牌企业公司LOGO设计注册图文标志商标logo餐饮平面设计,3000,113.88311,22.55371
21975746,t_3010_ftmulx,江苏,镇江,商业计划书融资策划白皮书营销方案可行性报告招商加盟标书制作,3000,119.43383,32.13183
9926901,易灵20131,江苏,镇江,我需要网站定制开发,600,119.45722,32.199147
21846816,m_4372_y39iup,江苏,镇江,音频小程序开发,7600,119.46947,32.19809
21932729,m_5491_bzjoh8,江苏,镇江,【新用户福利】我需要企业抖音号代认证服务,0.1,119.46947,32.19809
21932729,m_5491_bzjoh8,江苏,镇江,【新用户福利】我需要0成本代理游戏服务,0.1,119.46947,32.19809
21974877,m_0138_spsimw,河南,郑州,我需要游戏美术/UI设计,2000,113.022,34.74794
21565961,t_3523Betiqp,河南,郑州,【名片设计】企业 公司 网站 互联网 协会名片设计_满意为止,100,113.61333,34.74827
12051065,m_6188ykff41,河南,郑州,服装设计 职业装设计制服装设计工作服设计美容院制服 服装款式,300,113.624899,34.746985
13322112,睡着的花生,河南,郑州,我需要网站定制开发,800,113.624899,34.746985
6058454,名典设计印刷,河南,郑州,LOGOVI企业形象品牌设计餐饮logo标志设计企业品牌,500,113.624899,34.746985
12209216,牧先生,河南,郑州,商业计划书项目可行性报告写作美化融资创业计划书PPT路演招商,3800,113.624899,34.746985
21859788,m_7905_rs1qxg,河南,郑州,我需要微信小程序,6000,113.63931,34.72336
4893368,zlagj,河南,郑州,包装设计包装盒设计包装袋设计标签设计礼盒包装设计不干胶,600,113.63931,34.72336
21781694,m_3307_qbjjfj,河南,郑州,我需要易拉宝/展架设计,450,113.66057,34.80028
21951925,m_8052_c5lut0,河南,郑州,大道功成文化传媒公司LOGO设计,500,113.66057,34.80028
21914019,m_5066_wvnf7n,河南,郑州,我需要购物空间设计,1000,113.66057,34.80028
14805051,吉浦网络,河南,郑州,个人需要找需要微信小程序,2200,113.66057,34.80028
21882257,m_4308_m6e8g5,河南,郑州,【新用户福利】我需要企业抖音号代认证服务,0.1,113.665412,34.757975
21828825,m_0134_j9lb26,河南,郑州,IC卡片版面设计,200,113.665412,34.757975
21881052,m_6766_je4xu9,河南,郑州,我需要LOGO设计,500,113.67734,34.75383
21925382,m_1774_s88mp8,河南,郑州,微信支付服务商申请服务商开发能力说明文档服务简述,288,113.67734,34.75383
21857983,m_3990_zkcy5b,河南,郑州,我需要家装设计,6000,113.67734,34.75383
21825753,t_5826_GL123a,河南,郑州,SHINEEAGLE绚鹰LOGo设计,1000,113.67734,34.75383
20725614,蓝卡影视,河南,郑州,视频后期/配音/字幕/特效/宣传片/产品广告/网课拍摄/动画,300,113.67734,34.75383
21702624,m_1007_l9nkjy,河南,郑州,我需要图文内容,40,113.67734,34.75383
21843718,t_5253vqpnbh,河南,郑州,我需要整店装修,0.1,113.9268,35.303004
21977108,t_6463_ej1v5r,河南,郑州,特惠logo设计,1499,113.97619,34.71899
21885877,m_2204_guw8ch,河南,郑州,【新用户福利】我需要商城小程序服务,0.01,113.97619,34.71899
3480745,巨人老胡,河南,郑州,泽冠数控LOGO设计,888,114.13116,22.54836
13271668,voegele,河南,郑州,3-10天！百度下拉框 相关搜索词***优化排名******,450,116.286322,39.858494
10141444,skypace,河南,郑州,我需要logo,500,116.407413,39.904214
736347,showbcry,河南,郑州,文化传媒公司LOGO设计,350,120.98074,31.38464
18077398,t_1656zd6toi,河南,郑州,【logo升级】logo设计品牌卡通字体LOGO标志商标设计,499.5,124.350352,43.166937
19426662,t_3015ejgasb,广东,中山,微信开发、微商城、三级分销系统、APP、小程序、微官网,7000,113.081831,22.578723
21909112,m_0083_i05pzm,广东,中山,公司原创logo设计品牌商标设计原创字体企业标志制作满意为止,495,113.382391,22.521113
21626066,m_1535_1258td,广东,中山,文本/数据处理制订小软件小程序小工具,500,113.382391,22.521113
21952131,m_1836_q2gymm,广东,中山,我需要网店代运营,298,113.382391,22.521113
21619376,t_3931Raza6b,广东,中山,我需要微信代运营,1500,113.382391,22.521113
9893924,Jessica张西西,广东,中山,【美東设计】办公室设计众创办公室设计写字楼设计,11520,113.392795,22.516686
11851798,m_5054j2hzau,广东,中山,淘宝直播 天猫京东直播代运营 商家达人全球购直播代开微淘,148,113.392795,22.516686
8730623,阿狸阿里,广东,中山,修图需求  放在网店销售,300,113.751765,23.020536
10023030,格霖照明,广东,中山,我需要品牌创意设计-起名取名,280,114.057868,22.543099
21937223,t_7924_Hl27ke,宁夏,中卫,【高性价】食品饮料高端包装设计手提袋装设计产品插画包装瓶标贴,1,114.19284,34.41223
21937173,t_3017_DBkx14,宁夏,中卫,【高性价】食品饮料高端包装设计手提袋装设计产品插画包装瓶标贴,1,114.19284,34.41223
21937193,t_2121_JYqob5,宁夏,中卫,【高性价】食品饮料高端包装设计手提袋装设计产品插画包装瓶标贴,1,114.19284,34.41223
11588154,m_8782ur0kiy,重庆,重庆,APP开发-教育app制作餐饮家政生鲜外卖app/电商app,3000,100.079583,23.877573
10579655,琦筱柒,重庆,重庆,豪华企业网站 网站建设 网站制作 网站定制开发 网站设计建站,4900,102.70786,25.03521
21982928,逻辑0018,重庆,重庆,需要专业代笔,500,102.712251,25.040609
21817316,m_3986_26y4ae,重庆,重庆,中餐厅LOGO设计,1600,102.74362,25.01497
4918507,shandian2011,重庆,重庆,线下微信推广,1000,105.34295,24.77036
21967275,m_3914_jiu160,重庆,重庆,我需要LOGO设计,1000,106.231126,29.593581
21912011,t_1356_Txi4rf,重庆,重庆,微信开发/微信小程序/微信商城/小程序商城/微信小程序分销,300,106.39614,29.80574
21845272,m_2319_d9ue9w,重庆,重庆,单页A3菜单修改，展架图修改，按原稿修改,300,106.39614,29.80574
21884449,t_1133_nDkxzc,重庆,重庆,微信开发/微信小程序/微信商城/小程序商城/微信小程序分销,300,106.39614,29.80574
14214302,open_t6snbxbc,重庆,重庆,重庆生石园林工程有限公司需要logo,500,106.456944,29.541157
21691627,t_8858_eCn28t,重庆,重庆,皓伦设计LOGO设计,500,106.45752,29.54113
21853116,m_8519_hh9xc0,重庆,重庆,道路材料需要LOGO设计,800,106.504962,29.533155
21996806,m_9824_ffjaz9,重庆,重庆,餐饮店铺室内装修设计门头设计效果图设计,2664.8,106.504962,29.533155
21745392,m_5616_ka1tiw,重庆,重庆,起名取名/品牌起名/原创精品/保证完成/精准查询分析,200,106.504962,29.533155
21950029,m_9662_fo07xq,重庆,重庆,【新用户福利】我需要0成本代理游戏服务,0.1,106.504962,29.533155
21868897,m_3136_y17ah7,重庆,重庆,品牌策划品牌故事企业公司简介品牌文化公司品牌理念愿景文案写作,680,106.504962,29.533155
21888641,m_6981_uoxo9y,重庆,重庆,我需要logo,4000,106.504962,29.533155
21838989,m_8553_cxqbzg,重庆,重庆,我需要logo,250,106.504962,29.533155
21613629,m_2013_ousqup,重庆,重庆,我需要封面设计,1500,106.504962,29.533155
21988073,m_5734_m5ljf4,重庆,重庆,【自营】-10分钟建专业版自助/企业网站/网站建设/模版建站,800,106.504962,29.533155
21752955,m_9006YKKEUR,重庆,重庆,宣传册设计,2500,106.504962,29.533155
21998090,m_9859_o2eauw,重庆,重庆,PPT策划制作美化企业代做PPT课件汇报路演设计动画定制融资,600,106.504962,29.533155
21909382,m_8584_k4y9d4,重庆,重庆,抖音短视频微视最右小红书火山喜马拉雅小咖秀微博微博粉丝通推广,90,106.51107,29.50197
21628107,m_8717_yyseo1,重庆,重庆,品牌商标产品店铺公司店铺产品|网店团队宝宝成人起名取名字改名,499,106.51107,29.50197
21742217,m_6788_yopmcx,重庆,重庆,咖啡厅设计冷饮店设计/甜品店设计/门头设计/外观设计,2600,106.51107,29.50197
21972909,山城吴少爷,重庆,重庆,【高端原创】公司LOGO企业logo标志设计vi设计商标设计,728,106.51107,29.50197
21861692,t_5514_Jsnfc4,重庆,重庆,我需要LOGO,1000,106.51107,29.50197
21644395,冷总,重庆,重庆,四爽智能康养LOGO设计,1000,106.51107,29.50197
20196359,t_5367vyl0ef,重庆,重庆,微信代运营网络朋友圈代运营内容公众号代运营托管微信活动营销,2999,106.551557,29.56301
